age,female,education,married,avg_pay_status,months_delayed,avg_bill_amt,avg_pay_amt,pay_ratio,default
22,0,3,0,-1.5,1,0.0,0.0,0.0,0
30,1,3,1,0.0,0,117681.0,4333.333333333333,0.03682239708140016,0
34,0,3,0,-1.0,0,16962.5,400.0,0.023580039496566157,0
34,1,2,0,-1.1666666666666667,1,116.66666666666667,116.66666666666667,0.9915014164305949,1
44,1,2,1,-1.0,0,4002.3333333333335,3943.1666666666665,0.984970857618651,1
32,0,1,0,-1.0,0,14748.666666666666,7038.166666666667,0.4771746254152637,0
23,1,2,0,0.3333333333333333,1,30520.166666666668,2120.8333333333335,0.06948729570188995,0
42,1,1,0,-0.5,1,6746.333333333333,2640.6666666666665,0.3913644896749333,1
33,1,2,1,0.0,0,113507.83333333333,4600.0,0.04052548039579886,0
48,0,2,1,0.0,0,99952.33333333333,4597.333333333333,0.04599479757220036,1
29,1,2,1,0.0,0,32839.666666666664,2852.1666666666665,0.0868486226426585,0
47,1,3,0,0.0,0,11591.833333333334,900.3333333333334,0.07766292393288957,0
41,1,1,1,-1.3333333333333333,1,3024.8333333333335,3024.8333333333335,0.9996695125309832,0
28,0,1,0,0.5,2,42744.0,1782.1666666666667,0.041692985534370494,0
52,0,1,1,-2.0,0,29054.833333333332,28958.833333333332,0.996661599793501,1
37,0,1,0,0.0,0,33699.833333333336,1306.5,0.03876758734947207,0
50,0,1,1,-1.0,0,2308.5,2308.5,0.9995670058454211,0
31,1,3,1,1.8333333333333333,6,40412.166666666664,1555.6666666666667,0.0384940551552918,1
38,1,3,1,0.3333333333333333,1,112433.16666666667,4392.333333333333,0.039065823704241734,1
48,1,2,1,0.0,0,13839.0,986.8333333333334,0.07130298651252409,0
34,1,1,0,-0.5,1,3971.8333333333335,2201.0,0.554012669379536,0
44,0,2,0,0.0,0,106783.83333333333,3912.8333333333335,0.03664221979088791,0
56,1,3,1,0.6666666666666666,2,23474.0,2151.0,0.091629392971246,0
30,1,1,1,0.0,0,80200.0,17250.0,0.21508459994264412,1
29,0,1,0,0.0,0,3079.8333333333335,864.3333333333334,0.2805517987557479,0
37,1,2,1,0.0,0,34175.5,2894.8333333333335,0.0847024514895713,0
23,1,2,0,0.0,0,98818.66666666667,3706.3333333333335,0.037506029501549965,0
27,1,1,1,-0.3333333333333333,1,1957.6666666666667,1617.1666666666667,0.825646698434309,0
23,1,2,0,-0.3333333333333333,0,9294.5,4701.166666666667,0.5057465081670343,1
45,0,3,1,0.5,2,23085.166666666668,1166.6666666666667,0.050535313355039455,0
33,0,2,1,1.1666666666666667,4,12065.5,1283.5,0.10636887249823893,0
40,1,2,1,0.3333333333333333,1,53819.166666666664,2195.0,0.04078396883448274,0
24,0,1,0,0.0,0,35781.833333333336,3259.0,0.09107719250851198,1
43,1,3,1,0.0,2,2157.8333333333335,2157.8333333333335,0.9995367868447463,0
25,1,2,0,0.3333333333333333,1,91269.83333333333,3685.6666666666665,0.04038164802556494,0
46,1,1,0,-2.0,0,2504.8333333333335,1467.5,0.5856335217825075,0
36,0,3,0,0.0,0,34675.833333333336,1005.0,0.028981885120229162,0
36,1,1,1,-0.6666666666666666,1,1996.6666666666667,1996.6666666666667,0.9994994159853162,0
38,1,2,1,-1.0,0,2808.3333333333335,2261.6666666666665,0.8050545799715234,0
42,1,2,1,0.3333333333333333,1,43702.166666666664,14721.666666666666,0.3368558342454208,0
47,0,3,0,0.0,0,18895.0,1016.6666666666666,0.05380327406152977,0
40,1,3,0,0.0,0,7488.333333333333,744.8333333333334,0.09945255474452555,0
70,1,1,0,0.6666666666666666,2,33546.0,813.6666666666666,0.024254528472491328,0
32,1,2,1,0.0,0,25790.333333333332,1327.8333333333333,0.05148370253573552,0
52,0,3,0,-0.16666666666666666,0,29413.666666666668,1083.0,0.0368183672544309,0
49,1,1,1,-1.3333333333333333,0,21397.166666666668,25437.5,1.0,0
31,0,1,0,0.0,0,34149.166666666664,1300.0,0.03806716414268354,0
36,1,2,0,-1.0,0,5747.166666666667,3510.3333333333335,0.6106874655687321,0
50,1,2,1,-0.5,0,33872.166666666664,10052.833333333334,0.29677866944828507,0
48,1,3,1,0.0,0,7796.0,1666.6666666666667,0.21375742807062548,0
33,1,2,0,0.8333333333333334,3,39743.0,1052.3333333333333,0.026477791196994095,0
44,0,2,1,0.0,0,71303.66666666667,4099.166666666667,0.05748805594771731,0
35,0,1,0,-1.6666666666666667,0,14791.333333333334,10185.166666666666,0.6885436149356648,0
29,1,3,0,-1.3333333333333333,0,650.0,566.6666666666666,0.8704557091653865,0
35,1,2,1,0.16666666666666666,2,126874.83333333333,42347.166666666664,0.3337685795167191,0
37,1,2,1,-0.16666666666666666,2,2000.6666666666667,1674.3333333333333,0.8364696086594504,0
29,1,1,0,0.3333333333333333,1,102181.16666666667,6407.5,0.06270663667665427,0
30,0,1,0,-0.5,0,9367.333333333334,6542.0,0.6983099092688133,0
33,0,1,0,0.0,0,28588.666666666668,983.6666666666666,0.03440637060010027,1
27,0,2,0,-1.0,0,2396.0,1983.6666666666667,0.8275622305659853,0
31,1,1,1,-1.5,1,0.0,0.0,0.0,0
53,1,3,0,0.0,0,56887.833333333336,6554.166666666667,0.11521007344733736,0
38,1,2,0,-2.0,0,563.3333333333334,564.3333333333334,1.0,0
26,1,2,0,-2.0,0,7942.333333333333,2391.0,0.3010071338648762,0
26,1,2,0,-1.1666666666666667,0,4387.0,3118.0,0.7105742935278031,0
51,0,1,1,1.1666666666666667,3,81177.33333333333,3333.3333333333335,0.04106185969162544,1
37,1,1,1,-1.0,0,10853.166666666666,10968.0,1.0,1
42,1,2,0,-0.3333333333333333,0,17944.166666666668,7374.833333333333,0.410964883766288,0
43,1,2,1,0.3333333333333333,1,84415.33333333333,4250.0,0.05034570718936699,0
23,1,2,0,0.3333333333333333,1,22838.333333333332,2691.8333333333335,0.11785954055868532,0
30,1,3,1,-0.6666666666666666,0,12601.333333333334,8785.666666666666,0.697146031158251,0
38,1,3,1,0.0,0,92539.83333333333,10966.166666666666,0.1185008419706616,0
35,1,1,1,-1.0,0,1218.5,160.5,0.13161131611316113,1
44,0,2,1,0.3333333333333333,1,166253.5,4766.666666666667,0.028670903143473814,0
35,0,1,1,-1.5,1,1074.8333333333333,1547.0,1.0,1
35,0,2,0,-1.5,1,0.0,0.0,0.0,1
32,0,1,1,-2.0,0,2207.3333333333335,422.5,0.19132075471698112,0
25,1,2,0,-0.16666666666666666,0,106733.5,30703.166666666668,0.2876592541930366,0
33,1,2,0,-0.3333333333333333,0,37210.833333333336,12000.0,0.3224780647733024,1
26,1,1,0,-0.5,1,3749.3333333333335,3330.5,0.8880543951648742,0
29,0,1,0,0.0,0,201845.0,8516.666666666666,0.04219388378598866,0
26,1,1,0,0.0,0,14781.5,1150.0,0.07779468966683578,0
36,0,2,0,-1.0,0,12214.166666666666,11899.0,0.97411687656056,0
37,0,1,0,0.0,0,32132.5,3300.0,0.10269656277716402,0
63,0,3,1,1.6666666666666667,5,16875.666666666668,712.0,0.04218842583448548,1
48,1,3,1,0.3333333333333333,1,40827.333333333336,2000.0,0.04898559007225374,0
47,1,2,1,0.0,0,17645.5,742.0,0.042047998186609245,1
31,1,3,1,2.0,6,93207.16666666667,3066.6666666666665,0.03290126580467734,0
31,0,3,0,0.3333333333333333,1,30761.666666666668,1485.3333333333333,0.04828363384188626,0
34,0,1,0,0.0,0,89213.5,7125.0,0.07986369928655096,0
43,1,1,1,-1.0,0,20064.5,21344.5,1.0,0
32,1,1,0,-0.3333333333333333,0,16715.666666666668,1658.5,0.0992123629112662,0
38,1,1,0,-2.0,0,1288.3333333333333,1810.8333333333333,1.0,0
50,1,2,1,0.0,0,115828.83333333333,9804.833333333334,0.08464860089297663,0
29,0,3,0,0.0,0,49010.0,1861.8333333333333,0.037988070705215836,0
49,0,2,1,0.0,0,41320.166666666664,1700.6666666666667,0.04115727613370065,0
40,1,3,0,1.3333333333333333,4,24504.333333333332,1512.3333333333333,0.06171445671690516,0
34,1,1,0,1.0,3,52785.5,1074.1666666666667,0.020349268594558587,1
47,1,3,1,-1.0,0,1546.0,1442.3333333333333,0.9323421676362852,0
34,0,1,1,-1.0,0,2050.5,1453.3333333333333,0.708424729872451,0
27,1,2,0,-1.5,0,2140.0,217.16666666666666,0.10143235248326327,0
44,0,2,0,0.0,0,16868.166666666668,711.0,0.04214790297880749,1
29,0,1,0,-1.6666666666666667,0,381.6666666666667,0.0,0.0,0
72,0,3,1,1.0,3,38431.5,1652.3333333333333,0.04299312647715692,1
48,0,2,1,0.0,0,29733.833333333332,2638.3333333333335,0.0887287076324625,1
27,1,1,0,1.8333333333333333,6,39185.333333333336,2333.3333333333335,0.059544569109978816,1
44,0,2,1,0.0,0,175054.16666666666,16000.0,0.09139975874272016,0
39,1,3,1,-2.0,0,309.0,309.0,0.9967741935483871,0
40,0,1,1,0.0,0,18562.666666666668,1183.3333333333333,0.06374459068790289,0
45,1,1,1,-1.0,0,10883.0,20166.666666666668,1.0,0
26,0,1,0,-1.0,0,6688.0,3003.1666666666665,0.44897094732645637,0
34,0,1,1,-1.5,0,453.3333333333333,416.6666666666667,0.9170946441672782,0
43,0,1,1,-1.5,1,0.0,0.0,0.0,1
30,0,2,0,0.0,0,31381.666666666668,1870.0,0.059587033181798865,0
31,1,3,1,-1.5,0,3374.8333333333335,1778.5,0.5268328807701802,0
29,1,1,0,0.3333333333333333,1,76878.5,3833.3333333333335,0.04986157991835709,1
28,0,1,0,0.0,0,43088.166666666664,1668.0,0.03871042605449939,0
31,1,2,0,-1.1666666666666667,0,1959.0,3714.8333333333335,1.0,0
22,1,3,0,-0.3333333333333333,0,5026.166666666667,581.3333333333334,0.11563836488412957,0
55,1,3,1,1.1666666666666667,4,48644.833333333336,1950.8333333333333,0.04010278372591006,0
39,1,2,1,-1.0,0,298.3333333333333,2006.6666666666667,1.0,1
27,1,1,0,-0.6666666666666666,2,944.5,2166.6666666666665,1.0,0
36,1,1,0,-2.0,0,536.3333333333334,3365.5,1.0,1
40,0,1,1,-1.0,0,7872.5,7314.833333333333,0.9290446857602506,0
31,0,2,1,-0.6666666666666666,0,3798.5,788.6666666666666,0.20757117164539193,0
36,1,2,1,2.0,6,51418.833333333336,1975.0,0.03840930380300727,0
42,0,2,1,1.1666666666666667,4,25411.5,884.5,0.03480570585341859,1
30,0,2,0,-2.0,0,640.0,538.5,0.8400936037441498,0
40,0,3,0,1.5,4,15533.0,1142.8333333333333,0.07356980387107849,0
51,0,2,1,0.0,0,32780.333333333336,2922.6666666666665,0.08915643048889611,0
51,1,2,0,-0.5,0,3197.6666666666665,896.8333333333334,0.28037724051688206,0
32,0,3,0,-0.8333333333333334,0,6892.833333333333,32687.0,1.0,0
36,1,1,0,-2.0,0,299.0,517.1666666666666,1.0,0
37,0,1,1,-1.0,0,5679.5,5640.333333333333,0.9929290262007452,0
49,0,2,0,0.0,0,94646.16666666667,4045.1666666666665,0.04273943752498314,1
31,0,1,0,-1.0,0,8502.666666666666,1771.1666666666667,0.20828270157971074,0
50,1,1,1,0.0,0,109819.83333333333,7001.5,0.06375384148423568,0
40,0,2,1,0.5,2,275766.6666666667,11947.666666666666,0.04332511788304889,0
24,1,2,0,0.0,0,28227.166666666668,1215.0,0.04304211514503835,0
31,1,2,0,-1.3333333333333333,0,24907.5,18449.833333333332,0.7407043111120032,1
29,1,2,0,-0.16666666666666666,0,2477.8333333333335,895.0,0.36105694883345657,0
24,0,1,0,0.0,0,57102.666666666664,2558.6666666666665,0.04480739707315934,0
44,0,1,1,-1.6666666666666667,0,111.16666666666667,0.0,0.0,0
30,1,2,0,0.0,0,15262.666666666666,1595.0,0.10449651678277391,0
61,1,1,1,-2.0,0,1443.0,1443.0,0.9993074792243767,0
28,1,2,1,0.0,0,103428.5,4933.333333333333,0.047697545993486704,0
22,0,1,0,0.0,0,18273.5,1233.3333333333333,0.06748930659297564,0
23,0,2,0,0.3333333333333333,1,20091.333333333332,2042.3333333333333,0.101647394528593,0
46,0,3,1,-0.5,2,4378.833333333333,0.0,0.0,1
24,1,1,0,-1.1666666666666667,0,40607.333333333336,24159.166666666668,0.5949312538477324,0
54,1,2,0,-2.0,0,438.8333333333333,648.1666666666666,1.0,0
27,1,1,0,-2.0,0,305.0,305.0,0.9967320261437909,0
53,1,2,0,0.0,0,140526.16666666666,5233.333333333333,0.0372407233239599,0
25,1,2,0,0.0,0,86129.5,6598.833333333333,0.07661436231454982,1
47,0,3,1,-1.0,0,2495.3333333333335,2367.3333333333335,0.9483242088396314,0
35,0,2,1,0.8333333333333334,3,19770.666666666668,1066.6666666666667,0.05394925398297227,1
45,1,3,1,-1.0,0,396.0,396.0,0.9974811083123426,0
25,0,1,0,-0.5,1,1297.5,891.1666666666666,0.6863047105634706,0
31,0,1,0,-0.8333333333333334,0,9899.5,8610.5,0.8697035503257411,0
51,1,3,1,-0.16666666666666666,0,18611.333333333332,7683.333333333333,0.4128087110697208,0
40,1,1,1,0.0,0,35068.666666666664,1154.0,0.032905930101036984,0
30,1,1,0,0.6666666666666666,2,31044.333333333332,10803.333333333334,0.3479857412815668,1
29,1,1,0,-0.8333333333333334,0,66537.66666666667,35066.666666666664,0.5270118627765309,0
24,1,1,0,0.0,0,41908.166666666664,1495.6666666666667,0.03568829412817403,0
32,0,3,0,1.0,3,9229.833333333334,2733.3333333333335,0.2961090547982306,1
35,0,1,0,2.0,6,120704.83333333333,3933.3333333333335,0.03258610810027132,0
29,1,2,1,-0.16666666666666666,0,76521.33333333333,15754.833333333334,0.20588542778361005,0
36,1,1,0,-0.5,0,4138.333333333333,1507.6666666666667,0.3642293444999195,0
40,1,1,1,-2.0,0,9126.833333333334,10382.0,1.0,0
30,1,1,0,0.3333333333333333,1,43046.5,4963.666666666667,0.11530673480844804,1
64,0,2,1,-0.8333333333333334,0,5022.0,3014.6666666666665,0.600172539650939,0
33,0,3,1,1.0,3,165351.0,6166.666666666667,0.03729417646394762,1
38,1,1,1,0.0,0,143612.16666666666,6171.166666666667,0.04297075825220297,0
26,1,1,0,-0.8333333333333334,1,269.6666666666667,614.5,1.0,0
26,1,2,1,0.0,0,31629.166666666668,1228.5,0.03883950448148128,0
29,0,1,0,0.0,0,139567.16666666666,4254.666666666667,0.03048450637621521,0
37,0,1,0,-1.0,0,3284.6666666666665,3292.6666666666665,1.0,1
45,1,2,1,-2.0,0,29852.833333333332,1300.0,0.04354549666988606,0
40,1,3,1,0.6666666666666666,2,26537.833333333332,641.6666666666666,0.024178405230071656,1
36,1,1,0,0.0,0,135383.33333333334,5144.166666666667,0.0379967647659872,0
27,0,1,0,1.0,3,62990.5,3500.0,0.05556305215783082,0
44,0,2,1,0.3333333333333333,1,69146.66666666667,2601.6666666666665,0.03762479331671832,1
27,1,1,0,-0.8333333333333334,0,6889.166666666667,6654.5,0.9657966667472968,0
29,0,2,0,0.0,0,117343.5,10032.833333333334,0.08549896529733676,0
26,1,1,0,0.0,0,37163.333333333336,5014.166666666667,0.13491878413891456,0
54,1,3,1,0.5,2,55702.666666666664,1557.5,0.027960457420516904,0
42,1,2,1,0.6666666666666666,2,32251.833333333332,5833.333333333333,0.18086266322855357,1
42,1,3,0,-0.6666666666666666,0,2020.6666666666667,472.5,0.23371805441055235,0
41,0,2,1,1.1666666666666667,4,36080.5,1583.3333333333333,0.043882137198656745,0
31,1,1,1,-2.0,0,730.8333333333334,968.0,1.0,1
33,1,2,0,0.0,0,75258.0,17195.833333333332,0.22848873003007392,1
33,1,3,1,0.0,0,82725.5,2413.6666666666665,0.029176463003592158,0
27,0,1,0,0.0,0,36866.5,1441.0,0.03908591577948057,0
36,1,2,1,-2.0,0,1288.5,1361.8333333333333,1.0,0
37,0,2,0,-1.0,0,39016.0,833.3333333333334,0.021358211377946367,0
29,1,2,0,0.3333333333333333,1,70949.0,2778.3333333333335,0.039159032182288,1
41,0,1,0,0.3333333333333333,1,345979.5,13033.333333333334,0.0376707165095528,0
23,1,2,0,0.0,0,15885.0,849.6666666666666,0.05348524906626379,1
25,0,2,0,1.0,3,17057.666666666668,6957.0,0.40782788807253395,0
54,0,1,1,0.0,0,111272.83333333333,25265.5,0.2270569750600246,1
33,0,1,0,-1.0,0,2293.1666666666665,2698.0,1.0,0
29,1,1,0,-2.0,0,1369.8333333333333,1406.6666666666667,1.0,0
32,0,1,0,-0.5,1,6364.833333333333,4804.666666666667,0.7547584762403456,0
29,0,2,0,-1.0,0,7053.0,7027.166666666667,0.9961960117191192,0
22,1,1,0,0.0,0,29699.666666666668,1216.6666666666667,0.04096428811923414,0
29,1,2,0,-2.0,0,315.0,157.5,0.49841772151898733,0
31,1,2,1,0.0,0,49087.333333333336,12600.166666666666,0.25668352969137265,0
24,1,2,0,-1.1666666666666667,0,8244.166666666666,8477.5,1.0,0
27,1,1,0,0.0,0,83375.5,3097.0,0.03714475901483032,0
40,1,2,1,0.0,0,153007.83333333334,6893.833333333333,0.04505513298251843,0
38,0,2,0,2.6666666666666665,6,1050.0,0.0,0.0,1
38,1,2,1,-2.0,0,21582.833333333332,24522.333333333332,1.0,0
29,1,2,1,0.0,0,37858.833333333336,8699.166666666666,0.22977297839839053,0
27,0,2,0,0.0,0,19201.0,894.8333333333334,0.046601048501892166,0
34,0,3,1,0.0,0,7132.5,903.1666666666666,0.12660919137403331,0
34,0,1,0,0.0,0,22201.833333333332,833.6666666666666,0.037547760420967295,0
32,1,1,0,-2.0,0,0.0,0.0,0.0,0
36,1,2,1,0.0,0,22851.666666666668,1314.8333333333333,0.05753522564835613,0
26,0,2,0,-1.5,1,0.0,0.0,0.0,0
33,1,1,1,-0.16666666666666666,2,9723.5,9233.666666666666,0.9495261110254168,0
53,0,1,1,-1.0,0,32675.0,166.66666666666666,0.005100583506753172,0
27,0,2,0,-0.3333333333333333,0,12805.333333333334,840.6666666666666,0.06564460293084151,0
33,0,1,0,-1.1666666666666667,0,4979.333333333333,5338.833333333333,1.0,0
26,1,1,0,1.8333333333333333,6,22943.666666666668,1250.0,0.054478891245605364,0
27,1,1,0,0.0,0,25706.0,1745.1666666666667,0.06788682719363079,1
24,1,1,0,1.0,3,9637.333333333334,900.0,0.0933771398927892,1
26,1,2,0,0.0,0,12607.5,2083.3333333333335,0.16523244900926626,0
27,0,1,0,-1.0,0,6076.166666666667,5901.833333333333,0.9711488358061595,0
46,1,2,1,-1.0,0,2992.0,2955.1666666666665,0.9873593941418866,1
56,0,2,1,-1.0,0,1560.5,1541.1666666666667,0.9869783327996585,0
56,1,3,1,0.0,0,30829.333333333332,1621.3333333333333,0.052588900541674324,0
26,1,3,1,-1.0,0,8709.333333333334,1666.6666666666667,0.191343614863572,0
25,0,2,0,1.0,3,7907.666666666667,583.3333333333334,0.0737587456798449,1
28,1,1,0,-2.0,0,809.6666666666666,909.0,1.0,0
37,1,2,1,2.0,6,17284.0,1133.3333333333333,0.06556744769067592,1
47,1,1,1,-1.3333333333333333,1,7181.5,7455.166666666667,1.0,0
43,0,3,1,0.0,0,38817.0,1516.5,0.03906692771394714,1
26,0,2,0,0.0,0,17573.666666666668,1529.8333333333333,0.08704764433654502,0
48,0,3,1,0.0,0,46988.333333333336,1697.8333333333333,0.036132313716588156,0
41,0,1,1,-1.1666666666666667,0,275.8333333333333,161.5,0.5833835039133053,0
48,1,3,1,0.0,0,26812.5,1633.3333333333333,0.06091458904407605,0
28,0,2,1,0.6666666666666666,2,66444.5,2404.1666666666665,0.03618253556172602,0
22,1,1,0,-1.0,0,6143.0,2582.5,0.4203287760416667,0
34,0,2,1,0.3333333333333333,1,56849.166666666664,3817.0,0.0671414038657172,0
60,0,2,1,-1.0,0,5079.833333333333,4851.333333333333,0.9548302443824832,1
25,1,2,1,1.3333333333333333,4,24630.5,1416.6666666666667,0.05751442935536474,1
27,1,2,0,0.16666666666666666,1,109004.66666666667,15215.166666666666,0.1395814284884272,0
25,1,1,0,-1.0,0,14848.666666666666,666.6666666666666,0.04489438595703607,0
26,0,2,0,0.0,0,67712.5,4338.666666666667,0.0640738799008568,0
44,1,1,1,-0.6666666666666666,1,11501.166666666666,15534.333333333334,1.0,0
26,1,1,0,0.0,0,17042.5,3667.0,0.2151553378120691,0
33,1,1,0,0.0,0,68940.66666666667,3254.0,0.04719932309923848,0
29,1,1,0,-0.16666666666666666,0,8054.666666666667,2428.3333333333335,0.30144411801216536,0
37,1,3,0,-1.0,0,916.0,916.0,0.9989094874591058,1
34,0,1,0,-1.5,1,-6467.833333333333,0.0,0.0,0
33,0,2,1,0.0,0,191135.66666666666,8466.666666666666,0.044296402225283825,0
27,1,1,0,0.0,0,84909.5,3394.3333333333335,0.03997542510447275,0
36,1,1,1,-1.0,0,21412.5,18999.666666666668,0.8872751613078977,0
28,0,3,0,0.0,0,132838.5,6400.0,0.04817844090048517,0
35,1,2,1,-1.0,0,776.0,776.0,0.9987129987129987,1
47,0,3,1,-1.0,0,671.0,671.0,0.9985119047619048,0
31,1,3,1,-1.0,0,253.66666666666666,199.33333333333334,0.7827225130890053,0
31,1,1,0,-2.0,0,1661.5,1843.6666666666667,1.0,0
31,0,1,0,-1.0,0,4700.333333333333,3788.1666666666665,0.8057643221781056,1
30,0,2,1,-2.0,0,34400.666666666664,43425.666666666664,1.0,0
58,1,2,1,0.0,0,99948.16666666667,5097.833333333333,0.05100426049908703,0
27,1,2,0,0.0,0,25329.166666666668,1537.1666666666667,0.060685217231101256,0
35,0,2,0,0.0,0,71344.0,2524.0,0.035377391548111294,0
46,1,1,0,-1.1666666666666667,0,68233.66666666667,76004.33333333333,1.0,0
36,0,2,0,-0.5,0,5598.0,1526.0,0.27254866940525097,0
53,0,2,0,0.0,0,19784.833333333332,907.0,0.045840879417091356,0
39,0,2,0,0.0,0,91813.16666666667,5916.666666666667,0.06444176189222796,1
27,1,2,0,0.6666666666666666,2,157817.0,5384.833333333333,0.03412052702057644,0
37,1,2,0,0.0,0,80495.83333333333,4083.3333333333335,0.05072663313877772,0
23,0,1,0,0.5,2,47867.666666666664,1765.6666666666667,0.03688564544656909,0
40,0,1,1,-0.6666666666666666,1,2452.6666666666665,2985.5,1.0,0
44,1,2,1,-1.0,0,1453.8333333333333,1448.6666666666667,0.9957612555848323,0
32,1,1,1,-0.6666666666666666,0,55672.833333333336,60875.333333333336,1.0,0
41,1,1,0,-0.5,0,15503.666666666666,4919.333333333333,0.3172808186782474,0
54,0,1,1,-0.8333333333333334,0,728.0,598.0,0.8203017832647462,1
29,1,1,0,0.0,0,36227.166666666664,2335.0,0.0644526128380772,0
61,1,3,1,-0.8333333333333334,0,12450.0,2945.8333333333335,0.23659411559981797,0
30,1,3,0,0.0,0,155009.5,13549.166666666666,0.08740805730364502,0
23,1,3,1,-0.5,1,6387.0,7193.666666666667,1.0,0
30,1,2,0,-0.5,0,38200.0,34191.666666666664,0.8950463774944809,0
35,1,2,1,0.0,0,373050.5,9518.333333333334,0.02551479710799537,1
32,0,3,1,0.0,0,27195.833333333332,1292.5,0.04752391516169162,0
39,1,2,1,-0.3333333333333333,0,38745.833333333336,16746.5,0.4322030617555843,0
24,0,2,0,-1.6666666666666667,0,-2826.3333333333335,0.0,0.0,0
38,0,3,1,-0.6666666666666666,0,6877.5,426.6666666666667,0.06202902764653147,1
32,0,4,0,-2.0,0,38176.833333333336,54949.333333333336,1.0,0
32,0,1,0,0.0,0,380193.1666666667,15833.333333333334,0.041645387334980154,0
24,0,3,0,0.3333333333333333,1,44112.166666666664,2070.3333333333335,0.04693232179356882,0
35,1,1,1,-1.0,0,10899.666666666666,6622.5,0.6075316494404013,0
37,1,2,0,1.8333333333333333,6,16173.666666666666,1433.3333333333333,0.08861594262632924,1
22,1,1,0,0.0,0,14037.166666666666,1319.0,0.09395813793349085,0
40,1,2,1,0.0,0,168500.16666666666,5555.666666666667,0.03297108724271939,1
36,1,2,0,0.0,0,87579.0,5157.833333333333,0.05889282180102002,0
51,1,3,1,2.0,6,146997.0,4901.666666666667,0.033345124876982456,1
31,1,2,1,0.0,0,43774.833333333336,1488.5,0.034002779311263824,0
39,1,1,0,-1.6666666666666667,0,388.3333333333333,388.3333333333333,0.997431506849315,1
40,1,2,0,0.0,0,64615.166666666664,2466.6666666666665,0.03817414114630755,0
41,0,1,0,-0.6666666666666666,0,19019.833333333332,6807.666666666667,0.3579058050383352,1
48,0,1,0,-2.0,0,95.0,95.0,0.9895833333333334,0
39,1,3,1,-0.6666666666666666,1,40756.333333333336,575.0,0.014107890604553782,1
53,0,2,0,0.0,0,21061.5,1300.0,0.06172106824925816,0
26,0,2,0,1.3333333333333333,4,30349.333333333332,772.0,0.02543629394515162,1
30,0,1,0,-1.0,0,772.5,2627.0,1.0,0
28,0,1,0,-0.5,2,-176.5,0.0,0.0,1
43,0,1,1,-0.8333333333333334,1,1938.3333333333333,1950.0,1.0,0
30,1,1,0,0.0,0,270323.1666666667,15571.166666666666,0.057601829901753755,0
33,1,1,0,0.0,0,71780.66666666667,2666.6666666666665,0.03714969003227379,0
27,1,1,0,-1.0,0,11522.0,10174.833333333334,0.8830021117185919,0
45,0,3,0,0.0,0,82948.0,3083.0,0.03716741612316001,0
54,1,2,1,-1.3333333333333333,0,1904.5,526.3333333333334,0.2762179655383539,0
34,1,1,0,-1.0,0,1076.6666666666667,946.0,0.877822455923291,0
30,0,2,0,0.0,0,185648.83333333334,5692.833333333333,0.030664360054188034,0
32,0,2,0,0.0,0,39513.666666666664,1172.8333333333333,0.029680962343096234,0
39,0,1,1,1.5,4,37272.333333333336,1927.8333333333333,0.05172151672330531,0
24,1,2,0,-1.1666666666666667,1,1094.5,1427.8333333333333,1.0,0
35,0,2,0,3.5,6,7561.666666666667,116.66666666666667,0.015426657263751763,1
46,0,1,1,0.0,0,395032.3333333333,14344.833333333334,0.036312969369673445,0
24,1,2,0,0.0,0,31112.5,1237.6666666666667,0.03977908839142709,0
35,1,2,0,-1.0,0,11588.166666666666,11333.5,0.9779391673258072,0
23,1,2,0,0.16666666666666666,1,25245.833333333332,6552.0,0.25951769528851804,0
29,1,1,0,-2.0,0,409.8333333333333,409.8333333333333,0.9975659229208925,0
46,0,2,1,-0.16666666666666666,0,2228.3333333333335,1060.6666666666667,0.47577751196172247,0
41,1,3,1,1.3333333333333333,4,47916.5,1683.3333333333333,0.035129823829150794,1
23,1,2,1,2.0,6,35487.333333333336,1516.6666666666667,0.04273704973465458,1
31,1,2,1,-0.5,0,32095.0,1789.8333333333333,0.05576499667663675,0
26,1,1,0,0.0,0,43213.333333333336,1917.3333333333333,0.04436799518678216,0
32,1,3,0,0.3333333333333333,1,93614.5,22347.666666666668,0.23871759128207046,0
22,1,2,0,0.0,0,21206.0,666.6666666666666,0.03143616101601672,0
34,0,2,1,-1.0,0,475.3333333333333,547.0,1.0,1
32,1,2,1,0.16666666666666666,1,145421.83333333334,23232.0,0.1597548298811397,0
38,0,2,1,0.0,0,31566.5,1142.6666666666667,0.03619756606214197,0
29,0,2,1,0.0,0,57008.333333333336,10155.5,0.17813749795355147,0
31,1,1,1,-0.8333333333333334,0,4454.5,3041.1666666666665,0.68256462050649,0
47,1,2,0,2.0,6,17347.833333333332,800.0,0.04611261083838491,1
40,1,3,1,0.0,0,65400.5,2559.3333333333335,0.03913263966932461,0
34,1,2,1,1.0,3,42682.0,2000.0,0.04685706253074995,1
25,0,1,0,0.0,0,30925.166666666668,2333.3333333333335,0.07544851447264184,0
65,1,3,0,0.0,0,51572.333333333336,1604.8333333333333,0.031117502585315406,0
28,1,1,0,-1.0,0,710.8333333333334,925.0,1.0,1
33,0,2,0,-2.0,0,0.0,0.0,0.0,0
31,0,1,0,0.0,0,169172.5,10833.333333333334,0.06403682215792268,0
41,1,2,1,-0.6666666666666666,0,10487.166666666666,7217.5,0.6881564938263758,0
